Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,10,25,13,6.44,0.32,0.84,5.88
2020,10,25,14,2.52,0,0.8,2.64
2020,10,25,15,0.48,0,1.36,4.08
2020,10,25,16,1.36,0,2.76,14.64
2020,10,25,17,4.2,0,22.2,2.92
2020,10,25,18,3,0,8.48,4.2
2020,10,25,19,2.04,0,3.76,64.16
2020,10,25,20,0.84,15.56,14.52,223.72
2020,10,25,21,0.68,58.8,16.6,191.36
2020,10,25,22,0.48,23.48,20.84,127.08
2020,10,25,23,0.64,37.92,12.08,147.72
2020,10,25,24,1.84,64.68,7.04,250.28
2020,10,26,1,3.48,74.48,4.68,249.04
2020,10,26,2,3.32,81.84,8.72,231.12
2020,10,26,3,4.64,80.84,9.36,211.88
2020,10,26,4,5.96,113.56,0.6,200.48
2020,10,26,5,3.24,114.88,1.16,173.16
2020,10,26,6,1.88,85.8,8.64,164.04
2020,10,26,7,2.08,71.88,19.72,147.76
2020,10,26,8,2.64,74.16,16.32,134.16
2020,10,26,9,0.92,94.8,2.48,95.44
2020,10,26,10,1.84,73.92,3.36,27
2020,10,26,11,6.8,46.92,4.68,0
2020,10,26,12,0.48,20.28,3.68,0
2020,10,26,13,0,17.68,4.36,0.36
2020,10,26,14,0,13.84,1.96,6.8
2020,10,26,15,0,9.84,1.28,8.04
2020,10,26,16,0,10.48,0.04,10.28
2020,10,26,17,0,15,0,12.16
2020,10,26,18,0,0.04,0,0.32
2020,10,26,19,0,0,0.2,0
2020,10,26,20,0,0,1.44,0
2020,10,26,21,0,0,0,0
2020,10,26,22,0,0,0.2,0
2020,10,26,23,0,0,20.6,0
2020,10,26,24,0.2,0,36.8,0
2020,10,27,1,1.6,0.64,34.6,0.44
2020,10,27,2,6.36,14.36,49.48,38.32
2020,10,27,3,14.72,41.36,68.8,96.84
2020,10,27,4,19.64,100.32,54.12,83.16
2020,10,27,5,35,123.44,48.92,140.52
2020,10,27,6,40.24,214.16,15.56,193.96
2020,10,27,7,44.12,251.24,29.2,227.84
2020,10,27,8,51.52,286.96,98.16,251.24
2020,10,27,9,33.48,294.44,99.76,269.48
2020,10,27,10,22.88,269.88,154.32,265.08
2020,10,27,11,22.64,319.28,209.6,199.68
2020,10,27,12,42,311.28,258.6,199.32
2020,10,27,13,46.24,297.84,212.96,141.4
2020,10,27,14,37.68,303.92,202.04,218.84
2020,10,27,15,51.12,245.28,244.28,257.44
2020,10,27,16,40.96,301.08,252.88,258.44
2020,10,27,17,50.8,233.24,282.56,270.04
2020,10,27,18,39.72,202.92,248.84,181.16
2020,10,27,19,13.28,209.52,223.12,208
2020,10,27,20,27.04,192.2,236.76,272.88
2020,10,27,21,13.04,266.52,265.92,270.44
2020,10,27,22,20.6,232.6,246.64,282
2020,10,27,23,40.4,245.32,296.32,283.52
2020,10,27,24,31.8,255.32,305.44,284.2
2020,10,28,1,35.08,271.92,275.28,283.52
2020,10,28,2,33.64,291.76,223.72,282.64
2020,10,28,3,35.08,304.2,212.48,282.04
2020,10,28,4,30.88,303.76,214.68,280.84
2020,10,28,5,28.2,296.4,215.88,280.52
2020,10,28,6,22.2,304.12,140.84,278.92
2020,10,28,7,22.32,304.12,174.8,279.64
2020,10,28,8,18.36,298.36,154.64,278.6
2020,10,28,9,14.8,285.48,98.4,274.24
2020,10,28,10,14.88,251.88,34.08,254.12
2020,10,28,11,10.2,204.84,0,215.32
2020,10,28,12,9,192.32,0.36,179.8
2020,10,28,13,5.24,170.76,0.68,148.48
2020,10,28,14,5.64,152.28,6.24,124.32
2020,10,28,15,6.28,151.76,14.44,128.6
2020,10,28,16,11.96,129.12,15.72,96.68
2020,10,28,17,11.64,130.24,0,87.04
2020,10,28,18,12.68,101.56,110.68,60.12
2020,10,28,19,20.4,59.44,97.28,111.44
2020,10,28,20,26.36,60.88,75.24,159.44
2020,10,28,21,25.6,119.88,67.44,147.64
2020,10,28,22,28.64,181.2,50.24,132.64
2020,10,28,23,32.12,140.8,51.68,106.4
2020,10,28,24,24.04,136.76,15.88,93.24
2020,10,29,1,14.16,137.92,5.12,80.28
2020,10,29,2,37,178,1.36,46.72
2020,10,29,3,33.08,190.36,1.44,33.24
2020,10,29,4,5.92,214.96,2.8,23.64
2020,10,29,5,11.68,233.4,0.16,23.44
2020,10,29,6,19.28,214.8,15.64,79.2
2020,10,29,7,30.08,203.56,35.6,61.88
2020,10,29,8,56.24,189.2,47.88,109.12
2020,10,29,9,57.12,143.52,96.28,89.64
2020,10,29,10,57.24,127.4,87.56,71.64
2020,10,29,11,29.68,113.76,28.32,0.84
2020,10,29,12,11.36,68.24,4.56,0.76
2020,10,29,13,17.84,71.72,16.44,1.72
2020,10,29,14,19.8,107.04,19.4,13
2020,10,29,15,14.76,127.64,9.6,5.96
2020,10,29,16,15.8,121.96,17.2,4.16
2020,10,29,17,22.08,76.68,25.16,3.92
2020,10,29,18,15,2.84,6.4,0.36
2020,10,29,19,37.32,0.52,12.12,0
2020,10,29,20,54.52,4.8,16.4,19.64
2020,10,29,21,45.8,15.68,12.6,87.84
2020,10,29,22,32.52,48.16,13.48,101.44
2020,10,29,23,26.92,67.2,34.24,117.6
2020,10,29,24,26.28,90.64,39.08,134.24
2020,10,30,1,29.56,128.76,24.84,144.04
2020,10,30,2,32.52,159.72,10.56,168
2020,10,30,3,35.08,183.28,21.36,127.24
2020,10,30,4,43.2,228.52,71.72,136.64
2020,10,30,5,31.52,222.56,65.72,163.16
2020,10,30,6,20.88,192.36,50.44,178.44
2020,10,30,7,19.32,218.24,49.56,183.8
2020,10,30,8,17.08,232.36,44.96,193.28
2020,10,30,9,17.76,224.64,30.16,194.16
2020,10,30,10,21.24,192.8,21.92,139.8
2020,10,30,11,14.28,143.64,26.52,29.96
2020,10,30,12,11.24,155,20.12,51.64
2020,10,30,13,15.36,159.6,14.2,58.68
2020,10,30,14,12.16,140.64,23.52,68.2
2020,10,30,15,8.76,114.16,33,66.96
2020,10,30,16,6.2,86.28,36.4,60.24
2020,10,30,17,4.96,75.52,45.84,45
2020,10,30,18,8.28,4.68,64,0
2020,10,30,19,14.24,0.08,96,3.12
2020,10,30,20,13.04,6.72,83.8,84.24
2020,10,30,21,10.08,14.12,55.2,127.12
2020,10,30,22,2.52,8.12,0,117.24
2020,10,30,23,0.8,1.52,0,97.6
2020,10,30,24,0.2,0.16,0,75.6
2020,10,31,1,0,0.96,0,67.84
2020,10,31,2,0,2.6,0,68.56
2020,10,31,3,0,3.16,1.52,103.56
2020,10,31,4,0,19.84,9.72,171.92
2020,10,31,5,0.12,48,22.96,197.88
2020,10,31,6,1.16,85.28,39.2,215.36
2020,10,31,7,5.72,125.08,62.56,237.36
2020,10,31,8,8.56,168.32,97.2,251.56
2020,10,31,9,6.44,172.32,110.48,252.32
2020,10,31,10,7.92,156.28,92.8,232.84
2020,10,31,11,7.08,110.84,85.12,92.12
2020,10,31,12,8.64,39.56,26.28,29.44
2020,10,31,13,2.48,57.08,46.52,35.6
2020,10,31,14,0.72,65.16,53.4,40.28
2020,10,31,15,3.8,73.56,52.08,38.72
2020,10,31,16,5.76,69.44,53.88,34.92
2020,10,31,17,9.84,79.84,49.64,38.88
2020,10,31,18,16.96,92.08,72.8,34.64
2020,10,31,19,17.52,111.84,87.4,63.4
2020,10,31,20,15.56,177.4,167.92,210.2
2020,10,31,21,22.04,189.12,143,173.4
2020,10,31,22,9.76,180.96,134.56,251.56
2020,10,31,23,4.12,198.92,35.16,254.56
2020,10,31,24,2.16,285.32,7.04,262.72
2020,11,1,1,3.72,289.12,3.24,263.96
2020,11,1,2,13.84,296,24.2,269.48
2020,11,1,3,14.48,295.48,128.72,269.4
2020,11,1,4,8.32,291.6,143.28,271.52
2020,11,1,5,19.12,297.88,141.2,280.32
2020,11,1,6,27.56,298.2,80.48,282.68
2020,11,1,7,42.08,300.36,87.92,283
2020,11,1,8,29.4,313.6,210.16,283.08
2020,11,1,9,49.84,319.04,204.24,281.76
2020,11,1,10,58.32,317.08,222.88,281.72
2020,11,1,11,59.28,315.76,288.6,281.6
2020,11,1,12,59.24,317.84,263,279.32
2020,11,1,13,58.84,317.64,207.24,283.08
2020,11,1,14,58.2,313.72,276.04,282.04
2020,11,1,15,55.48,314.32,250.6,285.4
2020,11,1,16,45.64,312.2,290.16,282.28
2020,11,1,17,51.76,263.2,306.28,283.48
2020,11,1,18,51.08,291.08,265.28,282.28
2020,11,1,19,25.6,274.84,261.16,279.6
2020,11,1,20,50.92,264.32,187.04,271.4
2020,11,1,21,45.68,259.44,178.92,275.52
2020,11,1,22,27.72,205.2,90.16,249.16
2020,11,1,23,29.28,159,153.32,220.76
2020,11,1,24,29.6,33.64,157.52,164.52
2020,11,2,1,34.6,42.2,159.76,220.64
2020,11,2,2,34,126.12,142.28,264.08
2020,11,2,3,22.92,125.72,124.88,276.52
2020,11,2,4,12.8,86.64,89.16,281.36
2020,11,2,5,10.16,109.56,65.56,271.96
2020,11,2,6,14.4,108.44,131.68,215.44
2020,11,2,7,15.68,11.4,119.68,110.12
2020,11,2,8,12.48,0.24,101.16,22.48
2020,11,2,9,8.4,0,94.32,0.68
2020,11,2,10,8.36,0,85.04,0
2020,11,2,11,14.6,0,221.44,0
2020,11,2,12,4.28,0,182.76,0
2020,11,2,13,0.84,0.16,136.36,0
2020,11,2,14,0.92,0,118.04,0
2020,11,2,15,1.12,0,69,0
2020,11,2,16,1.24,3,50.44,0
2020,11,2,17,2.32,1.48,32.04,5.8
2020,11,2,18,1.56,0.24,38.48,12.76
2020,11,2,19,1.48,0.44,35.64,8.64
2020,11,2,20,2.52,0.28,46.52,2.96
2020,11,2,21,1.56,0.28,48.12,1.36
2020,11,2,22,0.28,0.44,32.8,0.28
2020,11,2,23,0,0.64,28.84,0.04
2020,11,2,24,0,1,35.96,0.36
2020,11,3,1,0,2.8,30.4,2.56
2020,11,3,2,0,3.48,13.04,6.48
2020,11,3,3,0,0.8,8.8,6.72
2020,11,3,4,0,0.12,2.8,8.44
2020,11,3,5,0.04,0,1.52,5.52
2020,11,3,6,0,0,0.12,1.8
2020,11,3,7,0.12,0,1.68,0.6
2020,11,3,8,0.04,1.88,0.8,0
2020,11,3,9,0.52,2.04,6.56,0
2020,11,3,10,1.44,0,15.16,0
2020,11,3,11,0.48,0,7.08,0
2020,11,3,12,0.88,0,11.12,0
2020,11,3,13,1.68,0,21.44,0
2020,11,3,14,2.36,1.52,29.16,0.08
2020,11,3,15,2.92,4.56,44.04,0.04
2020,11,3,16,4.12,8.96,71.2,2.16
2020,11,3,17,4.8,15.8,89.16,1
2020,11,3,18,1.6,4.6,35.48,0
2020,11,3,19,1.96,21.76,45.08,9.84
2020,11,3,20,4.08,67.96,95.56,24.04
2020,11,3,21,1.64,55.8,128.16,33.44
2020,11,3,22,0.28,45.88,146.12,43.24
2020,11,3,23,1.16,26.04,149.84,45.6
2020,11,3,24,1.08,28.64,163.8,75.36
2020,11,4,1,2.08,24.44,209.4,80.12
2020,11,4,2,3.16,14.16,154.76,90.12
2020,11,4,3,5.36,12.12,105.28,83.96
2020,11,4,4,8.68,12.2,118.56,81.32
2020,11,4,5,14.08,9.6,130.72,76.2
2020,11,4,6,14.88,6.2,122.44,66.12
2020,11,4,7,14.08,15.28,122.56,65.68
2020,11,4,8,15.92,15.32,122.68,64.44
2020,11,4,9,17.84,16.92,110.36,61.52
2020,11,4,10,17.84,13.08,107.52,60.84
2020,11,4,11,10.84,2.72,86.28,29.8
2020,11,4,12,10.52,0.04,76.12,19.44
2020,11,4,13,8.44,0,67.44,1.16
2020,11,4,14,7.24,0.2,49.8,2.64
2020,11,4,15,5.36,4.24,37.2,4.44
2020,11,4,16,3.04,4.96,25.24,8.48
2020,11,4,17,1.8,0.8,24.48,6.72
2020,11,4,18,6.56,1.28,62.88,14.52
2020,11,4,19,9.36,4.08,70.4,61.44
2020,11,4,20,10.08,21.4,68,146.56
2020,11,4,21,7.16,73.64,49.24,240.64
2020,11,4,22,4.48,77.64,31.04,257.88
2020,11,4,23,4.28,60.04,22.92,258.04
2020,11,4,24,4.68,64.08,16.88,257.76
2020,11,5,1,4.28,87.76,8.48,257.8
2020,11,5,2,4.6,91.68,6.28,257.32
2020,11,5,3,4.04,84.92,4.4,258.24
2020,11,5,4,5.2,84.6,2.8,257.68
2020,11,5,5,5.84,76.48,1.84,256.04
2020,11,5,6,6.36,98.88,2.4,256.28
2020,11,5,7,4.52,96.68,6.12,256.68
2020,11,5,8,3.28,101.68,14.64,255.68
2020,11,5,9,2.84,87.64,12.76,255.4
2020,11,5,10,3.12,57.88,6.08,239.76
2020,11,5,11,3.72,64.04,3.32,197.72
2020,11,5,12,4.04,23.6,2.52,110.04
2020,11,5,13,3.8,14.28,3.72,70.76
2020,11,5,14,3.48,20,4.2,66.96
2020,11,5,15,3.04,20.16,3.52,124.24
2020,11,5,16,2.84,23,1.24,228.4
2020,11,5,17,2.4,37.48,1.4,255.08
2020,11,5,18,1.32,86.48,1.72,256.56
2020,11,5,19,1.48,158.84,2.4,256.32
2020,11,5,20,0.2,201.4,9.2,257.96
2020,11,5,21,0,202.64,15.32,261.44
2020,11,5,22,2.04,184.84,75.6,267.32
2020,11,5,23,3.04,231.72,120,275.04
2020,11,5,24,3.44,270.84,123.64,268.48
2020,11,6,1,2.68,278.52,184.12,272.16
2020,11,6,2,18.6,285.56,212.76,265.84
2020,11,6,3,29.32,286.56,202.72,265.64
2020,11,6,4,59.28,270.12,162.24,270.2
2020,11,6,5,57.92,290.24,132.04,268.68
2020,11,6,6,59,287.92,168.24,263.32
2020,11,6,7,51.96,289.16,189.36,245.24
2020,11,6,8,47.12,292.48,192.76,240.48
2020,11,6,9,45.72,291.96,160.52,255.92
2020,11,6,10,33.44,278.64,189.04,238.96
2020,11,6,11,20.68,244.64,243.76,176.08
2020,11,6,12,19.68,214.4,235.76,141.8
2020,11,6,13,11.24,257.96,250.28,199
2020,11,6,14,16.08,215.48,199.76,174.12
2020,11,6,15,13.36,221.52,143.4,172.04
2020,11,6,16,23.92,209.68,119.44,165.24
2020,11,6,17,16.84,219.68,49.76,169.24
2020,11,6,18,38.88,255.92,132.48,24.88
2020,11,6,19,47.6,192.4,211.56,234.48
2020,11,6,20,55.32,226.04,284.16,137.96
2020,11,6,21,53.32,170.04,250.32,197.36
2020,11,6,22,40.76,227.16,332.2,245.6
2020,11,6,23,48.48,274.28,334.36,267.64
2020,11,6,24,54.96,258.36,331.36,262.6
2020,11,7,1,58.6,310,332.32,268.96
2020,11,7,2,58.52,313.4,331.64,251.04
2020,11,7,3,58.88,315.04,333.12,255.76
2020,11,7,4,58.56,310.24,331.84,281.28
2020,11,7,5,58.84,313.96,336.24,279.72
2020,11,7,6,58.56,312.76,334.28,278.72
2020,11,7,7,58.16,313.12,334.96,280.92
2020,11,7,8,57.96,314.88,333.48,281.24
2020,11,7,9,56.84,305.52,312.4,280.56
2020,11,7,10,55.2,305.88,261.24,280.6
2020,11,7,11,47.72,292.48,155.36,257.04
2020,11,7,12,30.16,284.68,21.92,239.36
2020,11,7,13,33.96,262.68,113.2,164.28
2020,11,7,14,39.88,178.2,166.56,84.32
2020,11,7,15,40.44,109.64,110.08,59.16
2020,11,7,16,21.12,85.56,88.32,99.8
2020,11,7,17,12.48,47.52,209.96,62.04
2020,11,7,18,27.04,7.32,142.4,18.48
2020,11,7,19,58.16,238.28,275.84,240.04
2020,11,7,20,56.36,309.28,324.12,279.4
2020,11,7,21,54.28,304.28,280.84,276.96
2020,11,7,22,56.84,310.6,323.28,275.72
2020,11,7,23,58.68,313.36,320.76,268.2
2020,11,7,24,58.68,309.04,330.92,266.68
2020,11,8,1,58.76,316.84,294.4,274.56
2020,11,8,2,58.88,314.52,288.92,283.24
2020,11,8,3,58.64,318.36,325.4,282.16
2020,11,8,4,58.32,316.96,333.68,285.4
2020,11,8,5,58.36,316.68,331.96,282.64
2020,11,8,6,58.48,314.6,332.08,285.4
2020,11,8,7,58.52,316.68,314.72,285.36
2020,11,8,8,59.16,316.08,328.04,285.04
2020,11,8,9,58.64,316.32,316.04,285.24
2020,11,8,10,58.2,310.28,332.16,283.08
2020,11,8,11,49.68,268.32,326.92,281.6
2020,11,8,12,38.24,270.76,312.16,280.04
2020,11,8,13,41.52,259.92,304.56,274.84
2020,11,8,14,33.24,216,272.32,198.76
2020,11,8,15,16.44,156.92,161.36,124.44
2020,11,8,16,13.12,204.44,84.04,142.36
2020,11,8,17,9.72,191.16,2.92,135.64
2020,11,8,18,33.32,247.48,31.56,142.04
2020,11,8,19,31.4,245.48,53.12,188.92
2020,11,8,20,29.72,230.84,102.08,244.4
2020,11,8,21,18.6,156.44,38.4,155.48
2020,11,8,22,32.48,212.84,28.4,268.28
2020,11,8,23,53.96,312.48,222.76,272.76
2020,11,8,24,57.52,319.04,334.48,277.28
2020,11,9,1,58.44,294.12,336.16,284.88
2020,11,9,2,58.16,319.6,335.96,284.92
2020,11,9,3,58.52,319.64,335.4,284.28
2020,11,9,4,53.36,319.64,323.76,282.48
2020,11,9,5,28.64,319.64,328.4,280.68
2020,11,9,6,23.6,319.64,294.04,282.96
2020,11,9,7,39.8,319.64,217.08,274.24
2020,11,9,8,44.16,319.64,243.8,270.24
2020,11,9,9,47.48,319.64,261.4,264.08
2020,11,9,10,48.16,319.64,249.92,263.32
2020,11,9,11,53.68,319.64,225.6,264.68
2020,11,9,12,58.96,319.64,230.92,265.32
2020,11,9,13,58.72,319.64,213.16,265.8
2020,11,9,14,59.04,319.64,214.4,265.48
2020,11,9,15,59.08,319.64,215.76,264.8
2020,11,9,16,58.6,318.4,219.8,267.52
2020,11,9,17,58.88,317.6,336.24,272.92
2020,11,9,18,57.88,307.96,329.64,273.04
2020,11,9,19,58.84,299.56,321.48,280.24
2020,11,9,20,55.68,311.96,299.92,284.44
2020,11,9,21,58.88,317,321.64,284.88
2020,11,9,22,59.32,316.48,338.8,283.88
2020,11,9,23,59.32,318.92,338.8,284.88
2020,11,9,24,59.32,319,338.8,284.24
2020,11,10,1,59.32,318.28,338.72,285.4
2020,11,10,2,59.32,315.68,338.76,285.4
2020,11,10,3,59.32,316.36,334.96,285.04
2020,11,10,4,59.08,319.64,300.76,283.92
2020,11,10,5,58.32,319.64,324.08,282.92
2020,11,10,6,58.56,319.64,333.84,282.8
2020,11,10,7,55.16,319.64,334.28,283.68
2020,11,10,8,53.08,313.6,335.24,284.92
2020,11,10,9,49.4,299.24,332.48,280.32
2020,11,10,10,26.68,270.84,330.48,280.08
2020,11,10,11,41.56,236.92,315.52,269.6
2020,11,10,12,44.12,187.16,325.84,260.56
2020,11,10,13,13.56,200.36,257.16,258.88
2020,11,10,14,32.12,226.52,246.92,239.32
2020,11,10,15,39.32,241.76,251.4,275.56
2020,11,10,16,41.56,281.72,297.04,278.44
2020,11,10,17,49.8,275.08,330.72,280.56
2020,11,10,18,55.4,247.8,291.64,270.96
2020,11,10,19,56.88,296.68,294.36,277
2020,11,10,20,57.84,312.76,301.12,281.32
2020,11,10,21,53.2,316.28,326.36,282.96
2020,11,10,22,58.08,314.16,330.28,283.8
2020,11,10,23,56.56,315.76,320.76,283.72
2020,11,10,24,56.44,313.36,227.08,278.24
2020,11,11,1,43.04,305.44,181.08,282.56
2020,11,11,2,21.72,288.52,221.76,283.76
2020,11,11,3,20.28,241.84,186.2,277.04
2020,11,11,4,27.2,195.96,178.6,274.56
2020,11,11,5,23.64,134.6,139.76,274.28
2020,11,11,6,11.56,141.04,107.08,280.88
2020,11,11,7,13.48,110.48,104.12,200.28
2020,11,11,8,17.28,157.56,128.08,132.4
2020,11,11,9,26.12,181.48,133.84,121.12
2020,11,11,10,19.52,157.04,93.36,65.8
2020,11,11,11,4.84,114.56,14.4,49.16
2020,11,11,12,19.6,128.6,23.88,22.2
2020,11,11,13,9.84,92.76,21.68,10.32
2020,11,11,14,2.36,62.68,25.36,14.28
2020,11,11,15,3.68,55.4,72.44,36.12
2020,11,11,16,2.16,59.88,48.12,55.36
2020,11,11,17,2.88,57.32,37.48,129.16
2020,11,11,18,17.2,73.52,16.4,43.6
2020,11,11,19,22.56,85.48,49.28,5.68
2020,11,11,20,5.12,24.76,17.32,0
2020,11,11,21,12.4,38.12,19.6,0
2020,11,11,22,24.52,55.12,41.24,30.56
2020,11,11,23,23.8,111.68,71.08,19.32
2020,11,11,24,15.48,89.96,45.24,43.4
2020,11,12,1,4.16,86.64,30.8,19.04
2020,11,12,2,8.52,75.28,38.2,9.8
2020,11,12,3,8.8,102.24,52.8,48.04
2020,11,12,4,20.36,132.24,28.56,68.48
2020,11,12,5,15.44,151.64,13,0
2020,11,12,6,14.84,164.64,84.32,27.44
2020,11,12,7,18.64,179.28,70.16,107.92
2020,11,12,8,17.32,175.12,30.68,199.4
2020,11,12,9,10.24,230.4,19.16,193.2
2020,11,12,10,8,239.96,21.44,219.84
2020,11,12,11,0.4,202.6,0.08,168.76
2020,11,12,12,0.24,166.16,0,163.72
2020,11,12,13,0.04,105.28,2.04,148.96
2020,11,12,14,2.48,73.76,28.92,134.68
2020,11,12,15,4.4,53,95.68,94.72
2020,11,12,16,3.28,36.16,75.08,78.92
2020,11,12,17,6.76,61.76,68.48,122.68
2020,11,12,18,4.48,131.16,25.16,208.96
2020,11,12,19,27.44,137,89.64,197.32
2020,11,12,20,36.36,107.04,142.4,152.84
2020,11,12,21,49.28,72.28,134.6,57.16
2020,11,12,22,52.84,181.6,76.28,108.08
2020,11,12,23,50.88,255.96,131.72,210.08
2020,11,12,24,41.4,218.08,152.12,194
2020,11,13,1,19.92,208,125.76,178.48
2020,11,13,2,17.92,254.24,85,177.2
2020,11,13,3,30.24,206.36,98.44,171.6
2020,11,13,4,34.88,172.56,110.4,170.12
2020,11,13,5,37.72,186.56,128,177.72
2020,11,13,6,25.12,198.08,60.2,193.76
2020,11,13,7,25.92,153.84,74.8,207.08
2020,11,13,8,20.96,180.48,98.56,219.96
2020,11,13,9,14.76,248.56,22.48,234.92
2020,11,13,10,28,278.96,14,220.72
2020,11,13,11,17.64,283.28,21.64,227.04
2020,11,13,12,16.48,279.16,26.64,248.08
2020,11,13,13,12.96,293.2,58.44,246.64
2020,11,13,14,1.64,294.44,121.6,273.88
2020,11,13,15,0.72,287.64,208.8,275.16
2020,11,13,16,27.76,280.36,283.24,257.6
2020,11,13,17,44.92,298.92,245.36,213.52
2020,11,13,18,48.84,312.72,313.32,269.12
2020,11,13,19,47.64,308.4,331.2,175.92
2020,11,13,20,46.72,259.48,317.44,68.96
2020,11,13,21,41.24,251.68,324.68,0
2020,11,13,22,26.12,296.52,253.2,0.52
2020,11,13,23,46.28,313.32,147.24,44.92
2020,11,13,24,36.8,318.44,143.72,270.08
2020,11,14,1,41.28,316.8,149.08,271.6
2020,11,14,2,46.96,309.56,131.16,275.44
2020,11,14,3,48.4,313.08,99.2,272.68
2020,11,14,4,33.56,310.8,96.76,265.2
2020,11,14,5,30.08,283.96,119.6,244.64
2020,11,14,6,34,236.24,172.84,245.68
2020,11,14,7,47.12,181.36,207.04,215.2
2020,11,14,8,49,152.92,186.84,184.44
2020,11,14,9,38.04,184.24,174.72,95.4
2020,11,14,10,27.72,221.76,217.24,163.48
2020,11,14,11,9.96,222.44,75.16,132.88
2020,11,14,12,12.52,216.72,215.88,154.28
2020,11,14,13,13.92,189.96,248.04,173.88
2020,11,14,14,15.48,230.48,248.16,232.76
2020,11,14,15,24.36,225.88,271.32,248.12
2020,11,14,16,30.8,216.44,272.28,248.36
2020,11,14,17,23.32,218.2,210.12,238.04
2020,11,14,18,54.96,187.72,269.4,145.16
2020,11,14,19,58.68,245.8,237.84,174.92
2020,11,14,20,59,300.56,299,270.6
2020,11,14,21,58.8,313.2,253.84,280.4
2020,11,14,22,58.4,313.52,286.6,284.96
2020,11,14,23,58.52,311.04,307.96,285.4
2020,11,14,24,58.88,307.48,312,285.4
2020,11,15,1,58.2,295.56,334.8,285.4
2020,11,15,2,58.76,310.32,322.72,283.36
2020,11,15,3,59.12,307.36,321.88,280.96
2020,11,15,4,59.08,314.04,329,280.88
2020,11,15,5,58.92,314.88,325.76,273.76
2020,11,15,6,58.72,313.88,326.52,279.48
2020,11,15,7,58.96,316.64,330.52,278.68
2020,11,15,8,58.48,317.24,330.52,278.88
2020,11,15,9,58.68,316.92,330.08,280.64
2020,11,15,10,58.64,316.2,333.8,279.6
2020,11,15,11,58.88,314.92,333.68,276.64
2020,11,15,12,58.44,313.96,301.56,273.48
2020,11,15,13,58.64,309.16,282,233.64
2020,11,15,14,58.48,308.88,304.8,264.4
2020,11,15,15,56.68,296.92,319.72,243.4
2020,11,15,16,49,275.32,323.16,183.44
2020,11,15,17,29.16,226.84,319.4,259.44
2020,11,15,18,41.6,294.24,120.72,259.64
2020,11,15,19,16.24,305.72,121.08,251.48
2020,11,15,20,14.84,305.92,279.76,256.04
2020,11,15,21,16.24,293.96,270.76,281.72
2020,11,15,22,33.84,319.64,263.96,272.8
2020,11,15,23,46.88,305.64,92.88,249.6
2020,11,15,24,25.56,319.32,134.96,272.2
2020,11,16,1,45.32,319.64,219.32,281.52
2020,11,16,2,57.44,319.64,216.32,283.96
2020,11,16,3,58.6,319.64,296.16,274.8
2020,11,16,4,58.76,317.72,335.52,247.28
2020,11,16,5,58.92,318.56,324.24,207.2
2020,11,16,6,59.24,296.96,27.24,203.08
2020,11,16,7,30.84,259.04,15.76,150.48
2020,11,16,8,54.08,223.2,100.2,21.88
2020,11,16,9,59.24,280.76,59.2,51.64
2020,11,16,10,59.16,305.68,317.36,221.48
2020,11,16,11,58.8,317.12,337.2,257.44
2020,11,16,12,53.92,315.28,329.24,174.52
2020,11,16,13,59.32,316.68,338.8,280.56
2020,11,16,14,59.16,318.44,336.12,284.92
2020,11,16,15,58.76,317.52,331.24,284.92
2020,11,16,16,58.04,316.56,299.56,284.4
2020,11,16,17,57.96,316.4,163.52,283.44
2020,11,16,18,56.4,270.08,285,275.8
2020,11,16,19,58.6,310.8,285.44,274.08
2020,11,16,20,44.2,317.52,295.64,285.4
2020,11,16,21,19.28,317,272.08,284.72
2020,11,16,22,42.48,278.12,187.08,281.28
2020,11,16,23,52.72,285.64,239.88,280.92
2020,11,16,24,44.8,307.84,245.16,279.4
2020,11,17,1,41.96,309.84,229.72,281.4
2020,11,17,2,55.52,297.24,298.56,279.08
2020,11,17,3,48,296,315.52,266.16
2020,11,17,4,47.12,293.04,308.96,277.04
2020,11,17,5,29.56,274,306.52,263.28
2020,11,17,6,45.48,274.64,265.28,275.36
2020,11,17,7,41.24,282.12,216.24,275.36
2020,11,17,8,32.08,302.92,111.52,272.64
2020,11,17,9,33.56,292.52,49.64,252
2020,11,17,10,36.2,258.72,12.56,221.56
2020,11,17,11,39.04,204.44,15.48,125.96
2020,11,17,12,37.36,164.16,30.48,82.52
2020,11,17,13,51.12,143.88,47.72,35.84
2020,11,17,14,51.36,123.32,77.64,37.84
2020,11,17,15,45.08,110.68,132.6,10.56
2020,11,17,16,22.8,109.08,110.64,12.96
2020,11,17,17,14.88,81.16,103.72,12.76
2020,11,17,18,12,97.32,45.36,3.24
2020,11,17,19,21.8,54.52,38.52,18.04
2020,11,17,20,29.28,66.4,30.32,49.88
2020,11,17,21,25.6,112.08,31.76,71.56
2020,11,17,22,27.92,196.6,49.2,206.24
2020,11,17,23,27.6,262.32,63.32,271.72
2020,11,17,24,32.88,288.48,101.88,276.56
2020,11,18,1,23.72,302.48,151.56,279.32
2020,11,18,2,28.4,310.8,147.84,281.84
2020,11,18,3,37,316.44,243.28,283.68
2020,11,18,4,41.76,317.68,327.96,284.32
2020,11,18,5,37.6,316.44,306.36,283.16
2020,11,18,6,41.64,313.08,288.6,274.96
